CustomerID,CustomerName,Gender,BirthDate,SignupDate,City,Latitude,Longitude,ProductCount,TotalBalance,AccountTypes,RecencyDays,Frequency,MonetaryDebit,R_Score,F_Score,M_Score,RFM_Score,IsDormant,ValueSegment,EngagementStage,LastTxnDate
505,Emeka Onyeka,F,1991-11-19,2025-05-14,Enugu,6.4584,7.5464,2,288963.95,loan,11,38,2567479.7,4,5,5,455,0,Champions,High Value,2026-07-06
506,Grace Lawal,M,1980-03-08,2024-11-12,Abeokuta,7.1475,3.3619,2,400466.70999999996,current,95,13,701306.02,1,1,1,111,0,Hibernating,Multi-Product,2026-04-13
507,Chinedu Ajibade,M,1989-08-30,2024-08-03,Ibadan,7.3775,3.947,2,303005.01,loan|savings,23,40,3217838.3600000003,3,5,5,355,0,Loyal,High Value,2026-06-24
508,Aisha Balogun,M,1970-06-24,2025-09-13,Owerri,5.484,7.0351,1,297451.84,savings,69,22,960649.6,2,3,2,232,0,Hibernating,Active,2026-05-09
509,Fatima Balogun,F,1982-03-15,2026-04-13,Kaduna,10.5105,7.4165,1,474142.63,loan,38,12,935024.2,2,1,2,212,0,Hibernating,Active,2026-06-09
510,Amaka Nwabueze,M,1980-09-17,2025-02-26,Port Harcourt,4.8156,7.0498,1,10738.71,current,373,4,0.0,1,1,1,111,1,Hibernating,Dormant,2025-07-09
511,Chinedu Hassan,M,1995-12-08,2024-11-11,Kano,12.0022,8.592,2,566069.89,loan|savings,43,36,1381015.99,2,5,3,253,0,Loyal,Multi-Product,2026-06-04
512,Segun Okeke,M,1988-11-08,2026-01-30,Enugu,6.4584,7.5464,2,643590.21,savings,31,11,838981.98,3,1,2,312,0,At Risk,Multi-Product,2026-06-16
513,Chinedu Okoro,F,1987-04-29,2024-09-25,Owerri,5.484,7.0351,2,144436.57,loan,0,40,1917548.51,5,5,4,554,0,Champions,High Value,2026-07-17
514,Fatima Nwachukwu,F,1972-09-25,2025-05-30,Ibadan,7.3775,3.947,2,113555.70999999999,savings,13,38,2028583.84,4,5,4,454,0,Champions,High Value,2026-07-04
515,Zainab Nwachukwu,M,1984-10-25,2025-11-28,Abeokuta,7.1475,3.3619,1,358576.42,savings,66,13,947106.64,2,1,2,212,0,Hibernating,Active,2026-05-12
516,Zainab Adegoke,F,1990-05-24,2025-07-15,Kaduna,10.5105,7.4165,1,366837.61,loan,152,15,1254221.97,1,2,3,123,0,Hibernating,Active,2026-02-15
517,Uche Johnson,F,1994-03-26,2023-10-05,Jos,9.8965,8.8583,2,258036.09000000003,current,1,27,1457464.29,5,4,3,543,0,Champions,Multi-Product,2026-07-16
518,Mercy Balogun,F,1990-01-20,2026-04-23,Abeokuta,7.1475,3.3619,2,97183.73000000001,current|loan,20,30,1775560.82,3,4,4,344,0,Loyal,High Value,2026-06-27
519,Bola Lawal,M,1976-01-05,2026-06-19,Ibadan,7.3775,3.947,2,398916.89,loan|savings,16,37,2731835.34,4,5,5,455,0,Champions,High Value,2026-07-01
520,Adesuwa Adegoke,M,1986-02-07,2025-07-09,Kaduna,10.5105,7.4165,2,545032.48,current|loan,59,23,1397953.3699999999,2,3,3,233,0,Loyal,Multi-Product,2026-05-19
521,Uche Abiola,F,1982-11-02,2023-11-09,Enugu,6.4584,7.5464,2,168997.13,current|savings,8,38,2430438.07,4,5,5,455,0,Champions,High Value,2026-07-09
522,Halima Ibrahim,F,1984-07-27,2025-06-22,Abuja,9.0765,7.3986,1,352566.61,current,7,8,915898.8,5,1,2,512,0,At Risk,Active,2026-07-10
523,Abubakar Mohammed,F,1974-02-13,2025-07-13,Kano,12.0022,8.592,2,327323.97000000003,current|loan,20,23,1382419.5,3,3,3,333,0,At Risk,Multi-Product,2026-06-27
524,Lilian Obi,M,1973-07-30,2025-07-01,Kano,12.0022,8.592,1,20357.76,savings,122,7,367982.37,1,1,1,111,0,Hibernating,Active,2026-03-17
525,Bola Danjuma,F,1974-10-11,2026-06-07,Jos,9.8965,8.8583,2,530835.54,savings,119,10,593388.19,1,1,1,111,0,Hibernating,Multi-Product,2026-03-20
526,Uche Ibrahim,F,1996-01-03,2025-04-23,Kano,12.0022,8.592,2,568566.23,current|savings,37,46,1946225.24,2,5,4,254,0,Loyal,High Value,2026-06-10
527,Emeka Adelaja,M,1983-06-16,2025-12-08,Abeokuta,7.1475,3.3619,2,664384.45,loan|savings,414,19,1673443.07,1,2,4,124,1,Loyal,Dormant,2025-05-29
528,Abubakar Abiola,F,1989-04-14,2024-11-17,Port Harcourt,4.8156,7.0498,1,270747.94,current,287,5,309583.25,1,1,1,111,0,Hibernating,Active,2025-10-03
529,Aisha Umeh,M,1983-09-26,2025-04-18,Jos,9.8965,8.8583,2,456272.79000000004,current|savings,55,24,1926715.3,2,3,4,234,0,Loyal,High Value,2026-05-23
530,Adesuwa Lawal,M,1971-07-18,2024-12-22,Kano,12.0022,8.592,2,274912.5,current,13,22,1100006.95,4,3,2,432,0,At Risk,Multi-Product,2026-07-04
531,Ibrahim Eze,M,1980-03-08,2023-08-16,Calabar,4.9757,8.3417,1,153910.21,current,58,10,751150.8300000001,2,1,2,212,0,Hibernating,Active,2026-05-20
532,Ibrahim Onyeka,F,1980-05-24,2025-11-07,Kaduna,10.5105,7.4165,1,262030.15,loan,18,11,743138.74,4,1,1,411,0,At Risk,Active,2026-06-29
533,Mercy Mohammed,F,1986-05-26,2024-03-16,Port Harcourt,4.8156,7.0498,1,247341.0,current,9,19,1050661.14,4,2,2,422,0,At Risk,Active,2026-07-08
534,Chinedu Abiola,M,1979-03-21,2025-09-11,Calabar,4.9757,8.3417,2,739781.3600000001,current|loan,3,47,3785444.06,5,5,5,555,0,Champions,High Value,2026-07-14
535,Chinedu Suleman,F,1975-01-20,2024-11-23,Enugu,6.4584,7.5464,2,501942.29,current|savings,108,18,501902.2,1,2,1,121,0,Hibernating,Multi-Product,2026-03-31
536,Segun Hassan,F,1976-10-02,2026-01-28,Benin City,6.335,5.6037,2,390094.11,savings,25,30,2078178.69,3,4,4,344,0,Loyal,High Value,2026-06-22
537,Yakubu Okonkwo,M,1978-06-08,2025-03-25,Benin City,6.335,5.6037,1,337345.97,savings,128,12,1286514.08,1,1,3,113,0,Hibernating,Active,2026-03-11
538,Grace Umeh,M,1984-03-25,2025-12-26,Owerri,5.484,7.0351,1,404267.16,savings,102,14,802337.4299999999,1,2,2,122,0,Hibernating,Active,2026-04-06
539,Abubakar Balogun,M,1979-03-23,2025-04-30,Owerri,5.484,7.0351,2,612934.8,current|loan,27,28,2463398.88,3,4,5,345,0,Loyal,High Value,2026-06-20
540,Tunde Obi,M,1994-11-29,2025-07-12,Abeokuta,7.1475,3.3619,2,725098.37,current,0,45,3537913.83,5,5,5,555,0,Champions,High Value,2026-07-17
541,Obinna Nwachukwu,M,1996-01-06,2024-12-26,Benin City,6.335,5.6037,2,331208.64999999997,loan|savings,36,21,1315858.3,2,3,3,233,0,Loyal,Multi-Product,2026-06-11
542,Bola Okeke,F,1972-01-22,2024-02-25,Calabar,4.9757,8.3417,1,122236.58,loan,9,17,973190.45,4,2,2,422,0,At Risk,Active,2026-07-08
543,Zainab Danjuma,F,1988-06-04,2024-06-10,Enugu,6.4584,7.5464,1,242440.14,current,5,9,1018264.63,5,1,2,512,0,At Risk,Active,2026-07-12
544,Abubakar Bello,F,1978-02-16,2024-04-09,Kano,12.0022,8.592,2,73968.98000000001,loan|savings,418,9,434064.44,1,1,1,111,1,Hibernating,Dormant,2025-05-25
545,Uche Ahmed,M,1971-02-05,2025-11-22,Owerri,5.484,7.0351,2,662153.5900000001,loan,28,23,1828942.03,3,3,4,334,0,Loyal,High Value,2026-06-19
546,Emmanuel Ahmed,F,1994-09-27,2025-05-14,Jos,9.8965,8.8583,2,666894.1699999999,savings,12,30,1706463.9100000001,4,4,4,444,0,Champions,High Value,2026-07-05
547,Ibrahim Adelaja,F,1970-12-13,2025-03-16,Jos,9.8965,8.8583,2,309733.87,current|loan,50,22,1786989.78,2,3,4,234,0,Loyal,High Value,2026-05-28
548,Bola Lawal,M,1988-11-16,2024-12-11,Ibadan,7.3775,3.947,2,575951.8400000001,current,13,25,2331764.98,4,3,5,435,0,Champions,High Value,2026-07-04
549,Tunde Bello,M,1994-12-18,2025-07-14,Enugu,6.4584,7.5464,2,252692.2,current|loan,35,18,1252106.0,2,2,3,223,0,Hibernating,Multi-Product,2026-06-12
550,Ibrahim Hassan,F,1990-06-13,2025-02-15,Kano,12.0022,8.592,2,469901.64,loan|savings,27,20,1231710.64,3,3,3,333,0,At Risk,Multi-Product,2026-06-20
551,Adesuwa Eze,M,1979-11-17,2025-08-03,Jos,9.8965,8.8583,1,114972.09,loan,36,5,380434.25,2,1,1,211,0,Hibernating,Active,2026-06-11
552,Tunde Ogunleye,F,1978-03-23,2023-10-04,Lagos,6.5244,3.3792,1,75128.45,loan,36,20,1542608.27,2,3,3,233,0,Loyal,Active,2026-06-11
553,Halima Johnson,M,1994-10-12,2026-07-11,Calabar,4.9757,8.3417,2,647499.71,savings,16,25,1736368.97,4,3,4,434,0,Champions,High Value,2026-07-01
554,Grace Suleman,M,1971-03-02,2025-06-26,Port Harcourt,4.8156,7.0498,2,537791.11,current|savings,29,18,1262005.7,3,2,3,323,0,At Risk,Multi-Product,2026-06-18
555,Yakubu Mohammed,F,1994-12-11,2023-07-20,Abuja,9.0765,7.3986,2,599954.42,current|loan,13,28,2486093.54,4,4,5,445,0,Champions,High Value,2026-07-04
556,Uche Suleman,M,1982-02-28,2026-04-27,Jos,9.8965,8.8583,2,296744.54,current|loan,20,39,2349200.0100000002,3,5,5,355,0,Loyal,High Value,2026-06-27
557,Tunde Obi,M,1977-12-04,2023-08-24,Abuja,9.0765,7.3986,2,580212.42,savings,37,19,1300230.36,2,2,3,223,0,Hibernating,Multi-Product,2026-06-10
558,Grace Bello,M,1974-06-03,2025-07-15,Lagos,6.5244,3.3792,2,307769.6,loan|savings,4,32,1885691.09,5,4,4,544,0,Champions,High Value,2026-07-13
559,David Ahmed,M,1989-06-01,2024-06-23,Benin City,6.335,5.6037,1,437295.8,loan,25,16,1097724.86,3,2,2,322,0,At Risk,Active,2026-06-22
560,Fatima Okoro,M,1985-08-23,2026-03-14,Jos,9.8965,8.8583,2,508726.33,current|savings,7,30,2327055.14,5,4,5,545,0,Champions,High Value,2026-07-10
561,Aisha Bello,F,1995-08-19,2023-09-02,Jos,9.8965,8.8583,1,114363.82,loan,376,4,610421.68,1,1,1,111,1,Hibernating,Dormant,2025-07-06
562,Chinedu Nwachukwu,F,1985-06-13,2026-02-22,Calabar,4.9757,8.3417,1,244125.24,current,1,24,2138202.75,5,3,5,535,0,Champions,Active,2026-07-16
563,Obinna Ogunleye,F,1983-01-27,2024-03-09,Abeokuta,7.1475,3.3619,2,874092.87,loan|savings,68,17,838834.85,2,2,2,222,0,Hibernating,Multi-Product,2026-05-10
564,Kehinde Bello,F,1974-01-04,2025-03-01,Calabar,4.9757,8.3417,2,580652.77,savings,0,28,2045449.94,5,4,4,544,0,Champions,High Value,2026-07-17
565,Bola Adegoke,M,1974-05-23,2023-09-17,Calabar,4.9757,8.3417,1,225279.53,savings,29,22,1794845.89,3,3,4,334,0,Loyal,Active,2026-06-18
566,Grace Nwabueze,M,1985-01-04,2024-08-14,Enugu,6.4584,7.5464,2,799897.47,loan|savings,142,31,2445217.05,1,4,5,145,0,Loyal,High Value,2026-02-25
567,Grace Nwachukwu,F,1983-02-08,2025-01-27,Benin City,6.335,5.6037,1,333159.74,loan,0,5,459266.81,5,1,1,511,0,At Risk,Active,2026-07-17
568,Zainab Eze,F,1995-01-22,2025-09-16,Ibadan,7.3775,3.947,2,648408.14,current|savings,32,18,1131083.03,3,2,2,322,0,At Risk,Multi-Product,2026-06-15
569,Tunde Danjuma,M,1991-07-11,2024-09-10,Jos,9.8965,8.8583,2,554558.3099999999,current|savings,27,31,1994809.52,3,4,4,344,0,Loyal,High Value,2026-06-20
570,Halima Eze,F,1972-06-23,2024-11-06,Kano,12.0022,8.592,2,643647.04,loan,20,30,2468250.5,3,4,5,345,0,Loyal,High Value,2026-06-27
571,Halima Ogunleye,F,1983-09-05,2026-03-31,Abeokuta,7.1475,3.3619,1,119815.83,loan,106,19,1434214.1099999999,1,2,3,123,0,Hibernating,Active,2026-04-02
572,Bola Obi,F,1972-12-19,2024-06-24,Benin City,6.335,5.6037,2,826010.25,current|savings,17,27,1662718.57,4,4,4,444,0,Champions,High Value,2026-06-30
573,Yakubu Okeke,F,1979-03-20,2024-04-13,Enugu,6.4584,7.5464,1,229442.03,loan,207,6,188818.37,1,1,1,111,0,Hibernating,Active,2025-12-22
574,Mercy Adegoke,M,1974-06-22,2025-03-10,Enugu,6.4584,7.5464,1,210730.17,current,29,15,931222.75,3,2,2,322,0,At Risk,Active,2026-06-18
575,Bola Nwabueze,M,1973-08-21,2025-12-24,Enugu,6.4584,7.5464,1,260100.08,loan,103,6,195001.96999999997,1,1,1,111,0,Hibernating,Active,2026-04-05
576,Yakubu Okoro,F,1983-04-05,2024-08-08,Lagos,6.5244,3.3792,2,751881.6000000001,current|savings,81,35,1519611.16,1,5,3,153,0,Loyal,Multi-Product,2026-04-27
577,Emmanuel Bello,M,1988-07-10,2025-05-16,Enugu,6.4584,7.5464,1,101154.97,loan,85,6,499089.4,1,1,1,111,0,Hibernating,Active,2026-04-23
578,Amaka Johnson,M,1972-08-13,2025-09-01,Lagos,6.5244,3.3792,2,587630.61,current|loan,396,14,1389126.19,1,2,3,123,1,Hibernating,Dormant,2025-06-16
579,David Adelaja,F,1993-10-12,2025-06-30,Port Harcourt,4.8156,7.0498,1,46332.55,savings,301,8,346303.54000000004,1,1,1,111,0,Hibernating,Active,2025-09-19
580,Adesuwa Ibrahim,M,1970-09-01,2025-04-13,Kano,12.0022,8.592,2,297313.35,loan|savings,6,27,2199869.7,5,4,5,545,0,Champions,High Value,2026-07-11
581,Lilian Umeh,M,1991-02-12,2024-08-17,Lagos,6.5244,3.3792,2,406415.02,current|savings,6,23,725317.23,5,3,1,531,0,At Risk,Multi-Product,2026-07-11
582,Kehinde Okeke,M,1985-06-27,2024-07-02,Abuja,9.0765,7.3986,1,281961.88,current,87,8,220836.94,1,1,1,111,0,Hibernating,Active,2026-04-21
583,Uche Nwachukwu,F,1974-07-30,2024-06-07,Kaduna,10.5105,7.4165,2,328823.89999999997,savings,45,18,1358726.23,2,2,3,223,0,Hibernating,Multi-Product,2026-06-02
584,Mercy Nwabueze,F,1989-02-28,2024-07-21,Owerri,5.484,7.0351,2,461104.92000000004,loan,16,42,2477004.04,4,5,5,455,0,Champions,High Value,2026-07-01
585,Ngozi Johnson,F,1993-10-05,2025-08-02,Jos,9.8965,8.8583,2,635385.71,current|loan,17,24,1579240.57,4,3,3,433,0,At Risk,Multi-Product,2026-06-30
586,Halima Bello,M,1973-12-19,2025-01-16,Owerri,5.484,7.0351,2,751005.44,loan|savings,21,39,2252237.4,3,5,5,355,0,Loyal,High Value,2026-06-26
587,Segun Lawal,F,1996-08-22,2024-05-21,Kaduna,10.5105,7.4165,1,218694.78,savings,5,11,505087.17,5,1,1,511,0,At Risk,Active,2026-07-12
588,Ifeanyi Adelaja,F,1971-07-31,2026-04-09,Abuja,9.0765,7.3986,1,253944.45,current,91,5,44470.85,1,1,1,111,0,Hibernating,Active,2026-04-17
589,Ifeanyi Hassan,F,1975-03-23,2025-12-24,Enugu,6.4584,7.5464,2,575508.81,loan,24,29,2235612.9,3,4,5,345,0,Loyal,High Value,2026-06-23
590,Yakubu Balogun,M,1990-06-30,2026-03-19,Jos,9.8965,8.8583,1,260204.84,savings,4,15,1084738.51,5,2,2,522,0,At Risk,Active,2026-07-13
591,Emeka Onyeka,F,1989-01-02,2024-03-15,Abuja,9.0765,7.3986,2,189444.58000000002,current|savings,14,25,1707394.08,4,3,4,434,0,Champions,High Value,2026-07-03
592,Zainab Nwachukwu,F,1993-01-20,2024-05-14,Enugu,6.4584,7.5464,2,625657.54,current|savings,65,19,1144822.76,2,2,2,222,0,Hibernating,Multi-Product,2026-05-13
593,Lilian Eze,F,1980-08-29,2025-01-31,Kano,12.0022,8.592,1,350391.54,savings,30,16,904386.07,3,2,2,322,0,At Risk,Active,2026-06-17
594,Segun Okeke,M,1980-03-29,2025-01-21,Owerri,5.484,7.0351,2,804069.6799999999,current|savings,7,34,1518693.95,5,5,3,553,0,Champions,Multi-Product,2026-07-10
595,Uche Hassan,M,1992-03-30,2025-07-23,Benin City,6.335,5.6037,2,105498.39,loan,445,15,726312.0,1,2,1,121,1,Hibernating,Dormant,2025-04-28
596,Ngozi Eze,F,1972-06-03,2026-04-29,Ibadan,7.3775,3.947,2,620245.0,current|savings,43,17,1776340.51,2,2,4,224,0,Loyal,High Value,2026-06-04
597,Kehinde Adelaja,F,1984-08-15,2026-04-08,Kaduna,10.5105,7.4165,1,434013.64,savings,2,15,702110.04,5,2,1,521,0,At Risk,Active,2026-07-15
598,Uche Johnson,M,1982-06-24,2024-11-01,Port Harcourt,4.8156,7.0498,1,23173.09,savings,21,10,787223.66,3,1,2,312,0,At Risk,Active,2026-06-26
599,Ifeanyi Onyeka,M,1989-12-29,2026-01-01,Calabar,4.9757,8.3417,1,51441.03,current,66,10,781605.5,2,1,2,212,0,Hibernating,Active,2026-05-12
600,Kehinde Hassan,F,1994-04-26,2023-10-31,Abuja,9.0765,7.3986,1,463901.03,savings,149,19,1795634.81,1,2,4,124,0,Loyal,Active,2026-02-18
601,Abubakar Nwachukwu,F,1988-06-29,2023-11-17,Calabar,4.9757,8.3417,2,501440.52,savings,27,27,2158269.04,3,4,5,345,0,Loyal,High Value,2026-06-20
602,Uche Okeke,F,1985-11-08,2024-10-17,Calabar,4.9757,8.3417,2,296959.39,current,4,30,2368271.7,5,4,5,545,0,Champions,High Value,2026-07-13
603,Halima Danjuma,M,1986-08-22,2025-04-11,Enugu,6.4584,7.5464,1,12517.17,savings,36,20,999500.4,2,3,2,232,0,Hibernating,Active,2026-06-11
604,David Obi,M,1979-11-08,2024-09-16,Enugu,6.4584,7.5464,2,497508.52999999997,current|savings,22,18,1008549.5900000001,3,2,2,322,0,At Risk,Multi-Product,2026-06-25
605,Adesuwa Hassan,F,1976-04-22,2025-02-01,Port Harcourt,4.8156,7.0498,2,262260.89,current|loan,20,22,1253356.31,3,3,3,333,0,At Risk,Multi-Product,2026-06-27
606,Abubakar Ahmed,F,1972-04-10,2023-11-03,Benin City,6.335,5.6037,2,679792.67,savings,20,30,1386092.83,3,4,3,343,0,Loyal,Multi-Product,2026-06-27
607,Bola Bello,M,1985-11-25,2024-10-19,Ibadan,7.3775,3.947,2,335600.41,loan|savings,22,33,2024050.99,3,5,4,354,0,Loyal,High Value,2026-06-25
608,Bola Onyeka,F,1970-04-13,2026-02-20,Port Harcourt,4.8156,7.0498,2,436467.83,loan|savings,4,19,1276869.77,5,2,3,523,0,At Risk,Multi-Product,2026-07-13
609,Emmanuel Eze,F,1976-04-09,2024-04-18,Port Harcourt,4.8156,7.0498,2,793126.3500000001,current|savings,77,19,1084599.73,1,2,2,122,0,Hibernating,Multi-Product,2026-05-01
610,Ngozi Bello,M,1985-10-28,2024-11-27,Ibadan,7.3775,3.947,1,272823.95,current,51,17,1417152.0899999999,2,2,3,223,0,Hibernating,Active,2026-05-27
611,David Ibrahim,F,1972-04-14,2025-09-16,Kaduna,10.5105,7.4165,2,342308.19,loan|savings,35,26,2172374.84,2,4,5,245,0,Loyal,High Value,2026-06-12
612,Bola Umeh,M,1977-12-23,2026-04-26,Benin City,6.335,5.6037,1,497686.15,savings,374,16,1120429.06,1,2,2,122,1,Hibernating,Dormant,2025-07-08
613,David Bello,M,1987-02-27,2024-04-05,Abuja,9.0765,7.3986,1,267285.64,current,52,14,968075.02,2,2,2,222,0,Hibernating,Active,2026-05-26
614,Bola Eze,F,1979-10-12,2025-01-01,Enugu,6.4584,7.5464,1,212131.47,current,6,10,378046.3,5,1,1,511,0,At Risk,Active,2026-07-11
615,David Bello,F,1986-12-14,2025-04-29,Ibadan,7.3775,3.947,2,555955.45,current|loan,16,36,1421847.15,4,5,3,453,0,Champions,Multi-Product,2026-07-01
616,Kehinde Ibrahim,F,1990-09-28,2025-09-19,Ibadan,7.3775,3.947,2,382160.06,current|loan,58,24,1556082.78,2,3,3,233,0,Loyal,Multi-Product,2026-05-20
617,Abubakar Suleman,F,1982-05-21,2026-04-05,Calabar,4.9757,8.3417,2,276339.61,current|loan,12,16,698856.88,4,2,1,421,0,At Risk,Multi-Product,2026-07-05
618,Aisha Suleman,M,1988-04-05,2024-11-18,Kano,12.0022,8.592,1,489485.91,savings,8,14,556268.98,4,2,1,421,0,At Risk,Active,2026-07-09
619,Lilian Mohammed,M,1979-10-09,2025-08-10,Abeokuta,7.1475,3.3619,2,480352.18,savings,3,43,2999829.91,5,5,5,555,0,Champions,High Value,2026-07-14
620,Segun Ibrahim,F,1993-02-03,2024-01-18,Abuja,9.0765,7.3986,1,401259.4,loan,186,5,198850.81,1,1,1,111,0,Hibernating,Active,2026-01-12
621,Bola Eze,M,1988-03-15,2024-09-15,Abuja,9.0765,7.3986,2,224494.74,current|loan,2,24,1414629.58,5,3,3,533,0,At Risk,Multi-Product,2026-07-15
622,Ngozi Umeh,M,1986-06-04,2026-05-31,Jos,9.8965,8.8583,2,664982.13,current|savings,182,14,735815.2,1,2,1,121,0,Hibernating,Multi-Product,2026-01-16
623,Obinna Onyeka,M,1980-07-28,2024-10-06,Enugu,6.4584,7.5464,1,130409.82,loan,16,20,937402.34,4,3,2,432,0,At Risk,Active,2026-07-01
624,Tunde Nwachukwu,M,1991-10-06,2025-01-11,Jos,9.8965,8.8583,1,34000.76,savings,18,20,955914.3,4,3,2,432,0,At Risk,Active,2026-06-29
625,Ibrahim Obi,F,1987-06-24,2023-10-04,Owerri,5.484,7.0351,2,491163.17,current,3,19,1121896.49,5,2,2,522,0,At Risk,Multi-Product,2026-07-14
626,Abubakar Umeh,M,1986-09-22,2026-04-20,Owerri,5.484,7.0351,2,528430.9099999999,current,51,36,2905374.15,2,5,5,255,0,Loyal,High Value,2026-05-27
627,Amaka Balogun,M,1972-12-01,2026-07-08,Ibadan,7.3775,3.947,1,471626.39,savings,46,17,788552.12,2,2,2,222,0,Hibernating,Active,2026-06-01
628,Obinna Bello,F,1972-04-26,2024-10-31,Enugu,6.4584,7.5464,2,538786.44,loan,20,27,1794343.49,3,4,4,344,0,Loyal,High Value,2026-06-27
629,Uche Adegoke,M,1980-03-23,2024-08-29,Ibadan,7.3775,3.947,2,696650.5,loan|savings,369,10,728797.74,1,1,1,111,1,Hibernating,Dormant,2025-07-13
630,Kehinde Obi,M,1971-04-19,2025-04-19,Kano,12.0022,8.592,2,449609.14,loan|savings,25,32,2365170.31,3,4,5,345,0,Loyal,High Value,2026-06-22
631,Ngozi Adelaja,M,1979-03-22,2025-01-03,Kaduna,10.5105,7.4165,2,768913.46,savings,91,31,2290536.28,1,4,5,145,0,Loyal,High Value,2026-04-17
632,Chinedu Balogun,M,1995-08-08,2024-05-06,Lagos,6.5244,3.3792,1,455939.7,loan,53,6,251211.33,2,1,1,211,0,Hibernating,Active,2026-05-25
633,Fatima Adegoke,M,1994-01-11,2024-06-19,Kano,12.0022,8.592,2,330038.69999999995,current,31,37,2872262.26,3,5,5,355,0,Loyal,High Value,2026-06-16
634,Yakubu Suleman,F,1991-08-27,2024-01-01,Enugu,6.4584,7.5464,1,135156.1,current,0,21,1247479.56,5,3,3,533,0,At Risk,Active,2026-07-17
635,Segun Adelaja,M,1977-08-11,2025-08-11,Kaduna,10.5105,7.4165,2,457235.19,savings,46,34,2063474.59,2,5,4,254,0,Loyal,High Value,2026-06-01
636,Mercy Onyeka,M,1988-02-23,2024-11-01,Port Harcourt,4.8156,7.0498,2,796636.0900000001,current,14,38,2115268.06,4,5,4,454,0,Champions,High Value,2026-07-03
637,Aisha Lawal,M,1994-10-07,2024-07-29,Ibadan,7.3775,3.947,2,234689.75,current|loan,2,36,2345368.34,5,5,5,555,0,Champions,High Value,2026-07-15
638,Ngozi Ajibade,M,1980-08-30,2025-01-21,Abeokuta,7.1475,3.3619,2,616543.48,current,9,32,2926746.91,4,4,5,445,0,Champions,High Value,2026-07-08
639,Ifeanyi Mohammed,F,1992-04-09,2024-08-03,Owerri,5.484,7.0351,1,441982.92,loan,71,4,453213.88,2,1,1,211,0,Hibernating,Active,2026-05-07
640,Grace Danjuma,M,1971-08-15,2023-08-21,Calabar,4.9757,8.3417,1,313978.54,savings,57,9,425924.13999999996,2,1,1,211,0,Hibernating,Active,2026-05-21
641,Kehinde Adelaja,F,1973-10-18,2026-01-25,Lagos,6.5244,3.3792,2,112266.59999999999,loan|savings,97,28,1653738.1400000001,1,4,4,144,0,Loyal,High Value,2026-04-11
642,Ibrahim Hassan,M,1980-07-07,2025-09-10,Abuja,9.0765,7.3986,1,14838.73,loan,38,21,1028459.6799999999,2,3,2,232,0,Hibernating,Active,2026-06-09
643,Halima Eze,M,1990-10-13,2024-06-20,Calabar,4.9757,8.3417,2,257607.94,current|savings,90,16,1138677.32,1,2,2,122,0,Hibernating,Multi-Product,2026-04-18
644,Segun Nwabueze,F,1978-12-13,2024-02-05,Jos,9.8965,8.8583,2,362891.69,current|loan,25,27,1018844.23,3,4,2,342,0,At Risk,Multi-Product,2026-06-22
645,Tunde Mohammed,F,1981-01-17,2023-08-06,Abeokuta,7.1475,3.3619,2,931564.96,loan|savings,14,34,2211140.75,4,5,5,455,0,Champions,High Value,2026-07-03
646,Obinna Lawal,F,1992-08-15,2025-03-19,Port Harcourt,4.8156,7.0498,2,694171.0,current,485,6,563703.5599999999,1,1,1,111,1,Hibernating,Dormant,2025-03-19
647,Grace Ahmed,F,1992-06-30,2024-03-20,Benin City,6.335,5.6037,2,638058.06,savings,0,42,2986176.23,5,5,5,555,0,Champions,High Value,2026-07-17
648,Obinna Hassan,F,1986-01-15,2024-03-09,Kaduna,10.5105,7.4165,1,131866.15,loan,47,21,1098514.31,2,3,2,232,0,Hibernating,Active,2026-05-31
649,Abubakar Onyeka,M,1981-02-02,2025-02-22,Jos,9.8965,8.8583,2,662794.3,loan,14,31,1913913.01,4,4,4,444,0,Champions,High Value,2026-07-03
650,Tunde Mohammed,M,1977-03-17,2023-07-31,Enugu,6.4584,7.5464,1,276427.38,loan,7,18,1100083.95,5,2,2,522,0,At Risk,Active,2026-07-10
651,Lilian Mohammed,F,1994-02-05,2025-04-16,Enugu,6.4584,7.5464,2,613535.41,loan|savings,10,19,1628018.92,4,2,4,424,0,At Risk,High Value,2026-07-07
652,Grace Johnson,M,1980-10-29,2024-01-03,Enugu,6.4584,7.5464,1,282428.07,loan,208,4,119213.1,1,1,1,111,0,Hibernating,Active,2025-12-21
653,Obinna Adegoke,F,1970-08-31,2024-04-18,Jos,9.8965,8.8583,2,422663.8,current,0,31,1478082.2,5,4,3,543,0,Champions,Multi-Product,2026-07-17
654,Ngozi Ajibade,F,1989-02-16,2023-08-13,Enugu,6.4584,7.5464,1,232395.65,current,246,4,229824.15000000002,1,1,1,111,0,Hibernating,Active,2025-11-13
655,Lilian Johnson,M,1973-01-31,2023-09-23,Port Harcourt,4.8156,7.0498,2,514486.54000000004,current|savings,44,30,2450851.8,2,4,5,245,0,Loyal,High Value,2026-06-03
656,Halima Balogun,M,1991-02-24,2023-11-29,Ibadan,7.3775,3.947,1,409687.07,savings,36,13,985708.74,2,1,2,212,0,Hibernating,Active,2026-06-11
657,Amaka Abiola,F,1989-03-07,2025-07-05,Calabar,4.9757,8.3417,2,551026.39,current|savings,9,26,1806145.81,4,4,4,444,0,Champions,High Value,2026-07-08
