AccountID,CustomerID,AccountNumber,AccountType,OpenDate,Balance
3012,1831,2792589257,current,2025-04-23,283745.92
3013,1832,2998429288,current,2025-11-29,458677.41
3014,1832,7823984655,savings,2025-10-19,39487.34
3015,1833,5492376445,savings,2026-06-17,99425.1
3016,1834,9455086159,savings,2025-03-01,207177.63
3017,1834,9827583361,current,2025-05-02,460971.89
3018,1835,9502877696,current,2024-07-23,255914.99
3019,1835,9756246925,loan,2024-06-26,123645.04
3020,1836,8965994162,current,2026-05-24,321239.52
3021,1836,4345459317,current,2026-05-24,176207.25
3022,1837,2707836282,savings,2025-10-05,443317.34
3023,1837,7644884285,current,2025-09-15,406637.55
3024,1838,4617029782,loan,2023-10-11,49439.37
3025,1838,4883969283,savings,2023-10-27,401443.64
3026,1839,3226266477,current,2025-12-17,197664.4
3027,1840,4202144558,loan,2024-12-27,149663.82
3028,1841,6330601107,savings,2026-02-03,107851.67
3029,1842,3137361845,current,2024-05-23,486157.29
3030,1842,1576845841,loan,2024-06-25,132411.99
3031,1843,3395966841,current,2025-01-13,239069.86
3032,1843,5984887646,loan,2025-03-11,262053.64
3033,1844,3519498184,current,2025-11-21,54985.16
3034,1844,8093639851,savings,2025-12-10,322788.22
3035,1845,4150440633,loan,2026-09-14,36033.08
3036,1846,3297864948,loan,2023-11-09,34297.85
3037,1847,1440851660,savings,2024-04-03,143193.14
3038,1848,9774087836,savings,2026-05-08,9905.91
3039,1848,6889627499,loan,2026-04-17,380641.86
3040,1849,2953792152,savings,2023-12-06,218460.16
3041,1850,1056627771,current,2025-12-18,481230.58
3042,1850,3356729084,current,2026-01-08,157997.49
3043,1851,4047233576,current,2026-02-01,486715.07
3044,1851,6359972551,loan,2026-02-25,33695.79
3045,1852,7058492961,current,2025-01-14,154600.04
3046,1853,8736294223,savings,2025-03-21,492622.54
3047,1854,7827271912,loan,2024-05-20,4089.01
3048,1855,8491637659,savings,2024-11-23,185402.74
3049,1855,2094202092,savings,2024-10-11,484039.51
3050,1856,4417617820,loan,2024-03-29,364167.2
3051,1857,8319760754,loan,2024-12-16,87348.92
3052,1858,7751628438,savings,2025-07-07,284225.88
3053,1859,7084181042,loan,2024-09-05,10580.31
3054,1860,3692203063,loan,2023-12-10,384205.67
3055,1860,4920988608,current,2023-12-19,201497.38
3056,1861,4875968463,savings,2026-02-10,65472.98
3057,1862,5096318612,loan,2025-04-27,161158
3058,1862,2735400539,savings,2025-07-02,142222.36
3059,1863,4007148402,loan,2023-11-10,150050.83
3060,1863,3386665447,savings,2023-09-28,179910.33
3061,1864,3534817543,savings,2023-10-27,118970.98
3062,1864,8940448209,savings,2023-10-19,157329.48
3063,1865,3668798261,savings,2024-05-05,179052.41
3064,1865,1154369659,current,2024-07-19,457009.2
3065,1866,8089509002,current,2025-07-13,458640.09
3066,1866,8994288387,loan,2025-07-22,311317.34
3067,1867,6788151144,loan,2025-10-29,159097.15
3068,1867,2878616503,savings,2025-11-22,434472.68
3069,1868,7606183946,savings,2026-03-30,447211.32
3070,1868,3687770717,current,2026-05-19,231554.44
3071,1869,9001228316,savings,2026-02-13,413401.83
3072,1869,5027023849,loan,2026-02-22,159802.34
3073,1870,3735811206,savings,2024-07-14,305240.99
3074,1870,8998339897,loan,2024-09-02,303317.66
3075,1871,5475675350,savings,2024-07-16,97090.8
3076,1872,3596443678,savings,2025-04-25,171457.98
3077,1872,9889152387,current,2025-05-08,323419.08
3078,1873,6806652831,loan,2024-01-23,158467.89
3079,1873,4658463413,current,2023-11-14,223506.82
3080,1874,9539013969,current,2024-08-01,137032.5
3081,1874,9583085563,loan,2024-06-26,498271.78
3082,1875,9228565037,current,2024-11-16,424548.03
3083,1875,8089457294,loan,2024-12-29,488314.19
3084,1876,9431911908,savings,2025-10-07,92061.31
3085,1877,2963843087,loan,2024-03-05,260138.39
3086,1878,5962033768,loan,2025-12-22,5197.91
3087,1879,6470296072,loan,2025-02-13,364065.59
3088,1879,9628365125,loan,2025-03-07,96709.77
3089,1880,2733190806,savings,2024-10-05,117482.61
3090,1881,8060068477,savings,2024-04-04,309427.15
3091,1881,5758849047,current,2024-06-05,412276.36
3092,1882,9153826567,loan,2025-08-10,356821.2
3093,1883,3901833052,loan,2026-08-22,4960.99
3094,1883,4248216395,loan,2026-09-25,366359.72
3095,1884,7913713356,current,2024-10-30,128853.72
3096,1885,2317582515,loan,2024-12-21,151710.07
3097,1885,5045873586,savings,2025-01-07,191333.23
3098,1886,3840308476,loan,2025-05-01,168411.11
3099,1886,4947867397,savings,2025-06-18,486682.42
3100,1887,1642078423,current,2024-05-21,73036.4
3101,1887,8791362006,savings,2024-07-10,314292.12
3102,1888,9111651297,savings,2026-03-06,208862.64
3103,1889,8384229787,loan,2025-07-31,446917.24
3104,1889,9435168305,current,2025-08-25,227854.62
3105,1890,4691512580,loan,2026-07-29,489054.07
3106,1891,8937357954,current,2024-03-10,238960.55
3107,1891,4817140122,savings,2024-04-09,111312.07
3108,1892,8824910375,savings,2024-11-08,39173.49
3109,1893,9677384312,current,2024-08-01,438459.09
3110,1894,9148166735,current,2024-05-18,9141.36
3111,1894,9627996611,loan,2024-04-16,333183.7
3112,1895,9734551228,savings,2025-03-01,214767.5
3113,1895,3777532673,current,2025-01-09,16287.07
3114,1896,8578226874,loan,2025-09-29,364150.07
3115,1897,4296831888,current,2026-02-19,339955.38
3116,1897,6826018908,loan,2026-01-14,66126.16
3117,1898,6052074419,current,2025-03-12,497217.64
3118,1898,4980918759,savings,2025-03-25,1574.09
3119,1899,5755324281,savings,2025-01-20,161758.67
3120,1899,2294077674,savings,2025-02-01,115307.65
3121,1900,5996728132,loan,2024-09-17,50441.89
3122,1901,8442083569,current,2025-09-21,20081.47
3123,1901,9027554803,current,2025-07-13,423712.11
3124,1902,7843435922,current,2025-11-30,78246.93
3125,1902,1366275868,savings,2025-11-05,104870.68
3126,1903,9913684286,loan,2024-06-17,455750.08
3127,1903,3866235536,loan,2024-05-15,452753.4
3128,1904,2222871617,loan,2025-08-02,234559.06
3129,1905,7251989449,current,2025-05-30,10997.01
3130,1905,2752165689,loan,2025-04-28,440781.26
3131,1906,9037088223,current,2026-07-16,296229.2
3132,1906,6613077191,current,2026-08-13,291053.01
3133,1907,9485364128,loan,2023-10-13,464494.77
3134,1907,3889350914,current,2023-11-09,325526.9
3135,1908,9933285865,savings,2026-05-02,444197.17
3136,1908,6434518025,loan,2026-05-27,226957.99
3137,1909,2789019031,savings,2024-04-20,474972.4
3138,1909,7111557780,loan,2024-04-27,450751.8
3139,1910,6879841986,loan,2026-07-27,36466.66
3140,1910,3914566135,loan,2026-07-20,130281.06
3141,1911,6818332397,current,2026-06-04,220584.52
3142,1911,6184148645,savings,2026-06-24,76795.18
3143,1912,7270874663,loan,2024-03-05,394278.04
3144,1913,9787551573,savings,2023-11-15,174748.99
3145,1913,7364840606,savings,2023-09-17,86000.16
3146,1914,5941218628,current,2024-02-02,309071.54
3147,1914,9796796473,savings,2024-02-24,224491.46
3148,1915,2950520142,current,2024-10-15,187175.68
3149,1915,7864149589,savings,2024-09-14,227532.77
3150,1916,3880100137,savings,2024-07-15,385077
3151,1916,4008803989,current,2024-09-16,391356.76
3152,1917,9296892145,current,2023-08-22,256160.46
3153,1918,7487807897,loan,2026-01-29,223505.08
3154,1918,3405727726,loan,2026-03-13,97074.11
3155,1919,5548451226,loan,2026-02-14,213206.57
3156,1919,8304201714,savings,2026-02-01,250158.24
3157,1920,3185200598,savings,2026-03-02,200698.89
3158,1920,3097023942,savings,2026-05-11,13223.06
3159,1921,6770866449,savings,2026-03-27,274446.74
3160,1922,4342654501,current,2024-11-09,97867.77
3161,1923,8261496536,current,2024-09-18,470156.43
3162,1923,1473621018,savings,2024-10-17,309325.16
3163,1924,9674530111,current,2025-06-15,483388.85
3164,1924,8857810520,current,2025-07-17,302093.02
3165,1925,5431832332,current,2026-08-07,205436.4
3166,1926,6145815463,current,2026-08-17,476394.7
3167,1927,4306060558,savings,2024-03-21,7212.06
3168,1927,9937981891,current,2024-03-24,439081.93
3169,1928,8017588602,current,2024-05-15,419165.23
3170,1928,5626168396,current,2024-05-20,385189.83
3171,1929,4935197193,loan,2024-05-03,83997.51
3172,1929,5394634584,savings,2024-04-30,125459.93
3173,1930,3130835848,loan,2025-12-24,288743.76
3174,1931,9356054098,current,2024-07-28,354455.97
3175,1931,5558267809,current,2024-08-28,244569.5
3176,1932,6150329801,current,2024-05-02,460807.17
3177,1932,3740017437,current,2024-07-11,54721.36
3178,1933,9636363096,current,2023-09-27,447548.66
3179,1933,9213330657,loan,2023-09-18,457557.55
3180,1934,6260729028,current,2026-05-29,52758.89
3181,1934,5904556787,savings,2026-06-12,193494.43
3182,1935,9225046836,loan,2025-08-30,139492.27
3183,1935,2544296770,loan,2025-10-21,169586.06
3184,1936,3498448836,current,2024-10-07,448807.4
3185,1936,8151664632,loan,2024-11-05,163617.98
3186,1937,9783540351,savings,2025-09-28,455088.8
3187,1937,2190018521,current,2025-09-15,290503.17
3188,1938,5832396905,savings,2025-07-14,472248.92
3189,1939,2751335401,savings,2025-10-15,168549.96
3190,1939,9056708841,savings,2025-09-05,378931.31
3191,1940,6475469173,loan,2025-07-15,9070.35
3192,1941,9598231708,current,2023-10-06,202061.11
3193,1942,1027570860,savings,2024-03-08,391948.84
3194,1943,1160266041,savings,2024-08-21,303804.25
3195,1943,9386212882,savings,2024-06-23,451762.11
3196,1944,2224004230,savings,2024-03-12,1361.21
3197,1945,8781528119,savings,2025-08-04,122443.96
3198,1946,2759707046,savings,2026-04-03,220049.21
3199,1946,5318839584,loan,2026-03-08,435449.47
3200,1947,4124046305,loan,2024-10-25,274864.53
3201,1947,7145855716,current,2024-08-30,136571.45
3202,1948,8950305687,loan,2024-04-29,369673.96
3203,1948,9719620659,savings,2024-04-13,287299.2
3204,1949,1551919006,savings,2025-10-22,79282.55
3205,1949,9336829288,loan,2025-09-15,211569.25
3206,1950,5265235410,loan,2025-02-06,281437.58
3207,1951,7975201181,savings,2026-05-10,99937.12
3208,1952,4416749046,current,2026-07-08,272118.28
3209,1952,6372824403,loan,2026-07-16,432134.4
3210,1953,4020436933,savings,2023-10-01,23506.16
3211,1954,7561071676,current,2024-03-18,40313.89
3212,1954,4309873199,savings,2024-02-14,492658.74
3213,1955,8988004585,loan,2025-08-23,260050.42
3214,1955,8369801145,current,2025-08-02,68565.72
3215,1956,4740452983,savings,2024-09-06,277457.77
3216,1957,8262747453,current,2025-03-29,154141.32
3217,1957,9788612362,loan,2025-04-21,69314.66
3218,1958,1292871948,savings,2023-08-26,113017.45
3219,1959,3382934626,loan,2026-05-15,471120.34
3220,1959,2220906337,current,2026-07-07,140910.68
3221,1960,7171736582,loan,2024-01-03,138360.79
3222,1960,7946074843,loan,2024-03-02,290881.7
3223,1961,5137897822,savings,2023-11-23,488847.98
3224,1962,8050707884,savings,2026-08-21,270847.42
3225,1962,8562168101,current,2026-06-24,148148.59
3226,1963,7954340929,savings,2024-03-18,10232.54
3227,1964,7543826279,loan,2025-12-29,77050.54
3228,1965,6822951815,loan,2025-05-13,7624.88
3229,1966,5994893186,current,2025-06-12,152723.52
3230,1966,3187735384,loan,2025-04-13,450871.75
3231,1967,9066117354,loan,2024-05-26,264366.09
3232,1968,5771370118,current,2024-04-09,78352.15
3233,1968,1982344689,savings,2024-04-11,251921.3
3234,1969,9593715017,loan,2026-03-18,83156.29
3235,1969,5770381060,loan,2026-02-24,307119.56
3236,1970,4322554584,savings,2024-03-26,424097.02
3237,1971,1316913742,loan,2025-05-19,294114.09
3238,1972,9288518917,current,2025-09-08,72334.86
3239,1973,5950698466,loan,2025-11-01,43875.8
3240,1973,4510035316,current,2026-01-14,463763.77
3241,1974,2032477508,current,2026-05-18,393317.14
3242,1975,1907893511,current,2024-05-20,104163.26
3243,1976,1423853210,loan,2024-08-02,212603.36
3244,1976,2899093233,loan,2024-07-15,291677.6
3245,1977,3249735018,savings,2024-09-04,49236.5
3246,1977,2796940370,loan,2024-06-27,283431.61
3247,1978,9677028234,savings,2025-11-17,472920.43
3248,1978,6764473033,loan,2025-12-16,403787.86
3249,1979,2168383387,savings,2024-12-17,229849.18
3250,1979,6904347670,loan,2024-10-17,147756.97
3251,1980,6868037322,loan,2025-12-14,387684.65
3252,1980,3197325142,loan,2025-12-14,54297.45
3253,1981,5828712809,loan,2026-05-01,130171.71
3254,1981,7901184915,current,2026-07-09,390834.81
3255,1982,9772291807,savings,2023-12-06,470676.97
3256,1983,3295724763,savings,2026-04-12,434873.89
3257,1984,2882647488,loan,2025-07-14,71741.42
3258,1985,3488218983,current,2025-12-22,372228.71
3259,1985,5905954262,loan,2025-10-19,329187.82
3260,1986,3775988993,loan,2025-02-11,143024.77
3261,1986,6161794011,savings,2025-02-17,467722.52
3262,1987,9826714004,loan,2024-11-21,136638.74
3263,1987,7869721807,current,2024-11-04,394301.56
3264,1988,8960406798,loan,2025-07-19,104765.06
3265,1989,2903157881,current,2024-01-04,164077.23
3266,1989,8462596867,savings,2023-12-01,280443.38
3267,1990,7208371678,current,2023-12-11,9124.61
3268,1991,2820616790,current,2024-05-01,116085.13
3269,1992,6311611857,savings,2026-08-11,55764.28
3270,1993,8491829934,current,2023-10-31,387183.21
3271,1993,8914712968,loan,2023-12-19,493236.35
3272,1994,7322389875,savings,2024-08-30,482266.38
3273,1994,5467267142,current,2024-09-29,178251.93
3274,1995,6919870720,loan,2025-03-09,266549.52
3275,1996,6482378038,savings,2024-08-26,436776.72
3276,1996,1459908596,loan,2024-07-22,408531.18
3277,1997,7553003721,loan,2024-04-09,171431.67
3278,1997,4623369243,loan,2024-04-21,485145.92
3279,1998,1839622398,current,2024-07-13,289668.25
3280,1999,2908465831,savings,2024-11-04,326355.77
3281,2000,2446751393,current,2025-05-22,41494.57
3282,2000,2363327531,loan,2025-04-08,188665.09
3283,2001,2808124209,savings,2025-10-24,358946.8
3284,2001,5679878070,current,2025-10-23,230405.36
3285,2002,8273351759,loan,2025-03-24,233427.42
3286,2003,6351414737,current,2024-11-23,495757.62
3287,2004,2759319867,current,2023-09-02,73740.27
3288,2004,9076323932,loan,2023-08-27,201870.78
3289,2005,8217002938,current,2024-11-19,295048.73
3290,2006,4107282071,current,2026-02-13,461652.19
3291,2006,2890117983,loan,2026-02-25,20908.52
3292,2007,1921006846,loan,2025-06-02,237829.24
3293,2007,8535825548,loan,2025-03-31,493191.82
3294,2008,5070097974,savings,2023-11-12,206439.07
3295,2008,7710464081,loan,2023-10-24,130419.84
3296,2009,2646805769,loan,2024-07-01,81597.02
3297,2009,5753544222,savings,2024-06-25,391376.1
3298,2010,9995725845,loan,2023-09-14,44796.95
3299,2010,3595624472,loan,2023-09-26,8910.26
3300,2011,9230076510,current,2025-01-25,342286.95
3301,2012,1388042652,loan,2025-03-20,39129.76
3302,2012,9300425666,current,2025-04-24,464167.7
3303,2013,6208693154,current,2024-08-28,130783.05
3304,2013,3000114520,savings,2024-09-09,425018.68
3305,2014,6715614043,current,2026-04-06,282852.04
3306,2014,5811747389,loan,2026-03-18,409168.03
3307,2015,3530018939,savings,2024-08-27,294512.86
3308,2015,6633140097,loan,2024-10-07,45617.57
3309,2016,8086300558,loan,2024-02-19,406093.4
3310,2017,7804084290,current,2026-08-05,222113.98
3311,2018,4034162983,loan,2024-01-13,95780.77
3312,2018,6466306921,loan,2024-01-21,299020.43
3313,2019,4270276552,loan,2026-01-12,93103.02
3314,2019,3444327388,loan,2025-11-20,116183.14
3315,2020,7150889209,current,2025-06-09,405145.57
3316,2021,7108561976,loan,2026-04-12,221733.2
3317,2021,6382107363,current,2026-03-17,99762.16
3318,2022,6889288460,savings,2023-10-18,468575.17
3319,2022,1916718936,loan,2023-09-19,320908.32
3320,2023,4456824128,loan,2025-12-16,143090.03
3321,2023,1689222842,current,2025-12-28,226485.16
3322,2024,7565470230,savings,2025-10-19,487736.32
3323,2024,9914532176,current,2025-10-04,386082.18
3324,2025,3271476420,loan,2026-07-29,261938.56
3325,2025,6197620673,savings,2026-06-14,451810.48
3326,2026,2135679868,current,2025-07-09,476809.16
3327,2027,6879276725,current,2024-06-09,289801.48
3328,2027,9257256585,current,2024-04-07,394318.5
3329,2028,6873835942,current,2026-01-02,325357.92
3330,2028,3848604337,current,2026-02-13,476351.26
3331,2029,1435655823,current,2024-11-29,399153.77
3332,2030,4328230461,current,2026-08-17,198134.48
3333,2030,6027979911,savings,2026-07-02,67818.27
3334,2031,2110455174,loan,2025-11-22,275531.99
3335,2031,6010483874,loan,2025-11-12,361182.45
3336,2032,3019234854,savings,2025-09-01,104534.33
3337,2032,8558511508,savings,2025-09-29,313291.48
3338,2033,7461146909,loan,2025-10-04,215086.58
3339,2033,3198892263,current,2025-09-28,444191.91
3340,2034,4803395437,savings,2026-06-12,238365.43
3341,2034,4752349833,current,2026-06-15,316364.4
3342,2035,4234282954,savings,2025-01-09,216915.67
3343,2035,9414418003,savings,2025-03-26,36678.75
3344,2036,4578008420,loan,2025-05-13,50993.02
3345,2036,9411338236,loan,2025-03-19,49010.16
3346,2037,4388888436,savings,2024-12-27,216046.97
3347,2038,4997709052,loan,2026-03-03,386631.46
3348,2038,8469180912,savings,2026-03-08,327295.53
3349,2039,1767841835,savings,2025-07-19,14044.15
3350,2039,8458342514,loan,2025-08-01,389620.03
3351,2040,2678823927,loan,2024-01-16,263338.12
3352,2041,3311173562,loan,2024-08-19,51009.46
3353,2041,3650348805,savings,2024-08-02,223065.76
3354,2042,8898696683,savings,2024-09-17,212450.41
3355,2043,4018932480,savings,2025-03-06,307013.97
3356,2043,8308186708,savings,2025-03-28,454236.88
3357,2044,6384287417,current,2025-03-06,355559.87
3358,2045,6101762309,savings,2024-08-16,390872.42
3359,2046,9292913888,loan,2026-07-12,157834.07
3360,2046,5818756112,loan,2026-08-24,29405.37
3361,2047,3074236035,savings,2024-02-20,353558.83
3362,2048,5778389727,current,2026-05-29,326266.75
3363,2048,4763295884,savings,2026-06-15,305003.9
3364,2049,1093601288,savings,2025-06-16,147973.53
3365,2049,9625945442,current,2025-06-10,427310.78
3366,2050,4160167222,loan,2024-11-24,300256.48
3367,2051,8212729917,savings,2026-03-09,77748.26
3368,2051,2405154673,savings,2026-01-14,75633.03
3369,2052,9981671524,savings,2025-12-17,263619.84
3370,2052,8492149290,savings,2026-02-05,362564.04
3371,2053,8617649519,savings,2023-11-12,240680.21
3372,2054,5379447034,savings,2025-02-12,110837.45
3373,2055,4169990886,savings,2025-04-22,92478.87
3374,2055,6787711530,loan,2025-04-12,207804.93
3375,2056,4390950216,loan,2026-03-01,363749.03
3376,2056,3771977831,current,2026-02-01,41633.83
3377,2057,5055869827,loan,2025-04-10,119699.5
3378,2057,2043546425,loan,2025-04-29,265182.77
3379,2058,4132018949,loan,2025-08-23,498968.58
3380,2059,5773387984,current,2023-08-31,487790.43
3381,2060,4296920669,loan,2025-11-18,35110.99
3382,2061,7523536612,current,2025-01-03,397374.6
3383,2061,2874915122,savings,2024-12-11,261024.57
3384,2062,4053702582,savings,2024-06-22,404978.01
3385,2062,2824915244,current,2024-06-24,285463.76
3386,2063,1882384549,loan,2025-12-10,113498.1
3387,2063,4863055091,current,2026-01-30,108728.8
3388,2064,5283295444,loan,2024-02-11,120782.83
3389,2064,1021903891,savings,2024-02-06,190923.96
3390,2065,2700173984,loan,2026-04-08,424699.91
