CustomerKey,CustomerID,CustomerNumber,CustomerName,FirstName,LastName,Country,MaritalStatus,Gender,Birthdate
1992,12991,AW00012991,Jésus Serrano,Jésus,Serrano,Australia,Married,Male,1979-03-09
1993,12992,AW00012992,Ernest Zeng,Ernest,Zeng,Australia,Married,Male,1979-10-18
1994,12993,AW00012993,Xavier Henderson,Xavier,Henderson,Australia,Married,Male,1979-12-23
1995,12994,AW00012994,Anna Martinez,Anna,Martinez,Australia,Single,Female,1975-10-07
1996,12995,AW00012995,Grant Nara,Grant,Nara,Australia,Married,Male,1976-03-01
1997,12996,AW00012996,Jaclyn Liu,Jaclyn,Liu,Australia,Married,Female,1975-11-10
1998,12997,AW00012997,Nina Xie,Nina,Xie,Australia,Married,Female,1973-11-08
1999,12998,AW00012998,Mayra Mehta,Mayra,Mehta,Australia,Single,Female,1979-01-07
2000,12999,AW00012999,Nichole Shen,Nichole,Shen,Australia,Single,Female,1972-12-17
2001,13000,AW00013000,Rafael Raje,Rafael,Raje,Australia,Married,Male,1980-09-16
2002,13001,AW00013001,Clarence Zhang,Clarence,Zhang,Australia,Single,Male,1975-03-06
2003,13002,AW00013002,Roger Cai,Roger,Cai,Australia,Married,Male,1973-02-18
2004,13003,AW00013003,Jill Hernandez,Jill,Hernandez,Australia,Married,Female,1978-01-16
2005,13004,AW00013004,Randy Chen,Randy,Chen,Australia,Married,Male,1972-10-31
2006,13005,AW00013005,Desiree Alvarez,Desiree,Alvarez,Australia,Married,Female,1972-02-12
2007,13006,AW00013006,Whitney Rana,Whitney,Rana,Australia,Single,Female,1971-10-19
2008,13007,AW00013007,Brooke Ward,Brooke,Ward,Australia,Single,Female,1971-04-04
2009,13008,AW00013008,Alberto Muñoz,Alberto,Muñoz,Australia,Married,Male,1976-07-05
2010,13009,AW00013009,Mindy She,Mindy,She,Australia,Married,Female,1970-09-08
2011,13010,AW00013010,Erica Ye,Erica,Ye,Australia,Married,Female,1976-08-12
2012,13011,AW00013011,Anne Ortega,Anne,Ortega,Australia,Single,Female,1970-11-01
2013,13012,AW00013012,Krystal Hu,Krystal,Hu,Australia,Single,Female,1971-03-24
2014,13013,AW00013013,Vincent Ye,Vincent,Ye,Australia,Married,Male,1970-05-08
2015,13014,AW00013014,James Clark,James,Clark,United States,Married,Male,1985-01-06
2016,13015,AW00013015,Rebecca Parker,Rebecca,Parker,United States,Single,Female,1974-01-08
2017,13016,AW00013016,Antonio Bryant,Antonio,Bryant,United States,Married,Male,1974-01-01
2018,13017,AW00013017,Xavier Alexander,Xavier,Alexander,United States,Married,Male,1984-08-15
2019,13018,AW00013018,Brendan Xie,Brendan,Xie,Australia,Married,Male,1950-04-10
2020,13019,AW00013019,Destiny Murphy,Destiny,Murphy,United States,Single,Female,1984-08-28
2021,13020,AW00013020,Madalena Sanchez,Madalena,Sanchez,Australia,Married,Male,1950-11-07
2022,13021,AW00013021,Kendra Diaz,Kendra,Diaz,Australia,Single,Female,1952-01-06
2023,13022,AW00013022,Rafael Ma,Rafael,Ma,Australia,Married,Male,1953-02-20
2024,13023,AW00013023,Dominique Raman,Dominique,Raman,Australia,Single,Female,1952-08-26
2025,13024,AW00013024,Marc Moreno,Marc,Moreno,Australia,Married,Male,1952-09-05
2026,13025,AW00013025,Reginald Serrano,Reginald,Serrano,Australia,Married,Male,1953-05-18
2027,13026,AW00013026,Colleen Zheng,Colleen,Zheng,Australia,Single,Female,1964-10-09
2028,13027,AW00013027,Jeremy Patterson,Jeremy,Patterson,Canada,Single,Male,1983-06-10
2029,13028,AW00013028,Dalton Thompson,Dalton,Thompson,United States,Single,Male,1983-03-17
2030,13029,AW00013029,Jennifer Foster,Jennifer,Foster,United States,Single,Female,1983-03-05
2031,13030,AW00013030,Sophia Lopez,Sophia,Lopez,United States,Single,Female,1983-01-10
2032,13031,AW00013031,Hunter Shan,Hunter,Shan,United States,Single,Male,1982-08-16
2033,13032,AW00013032,Kevin Baker,Kevin,Baker,United States,Married,Male,1982-10-07
2034,13033,AW00013033,Xavier Gonzalez,Xavier,Gonzalez,United States,Single,Male,1982-05-20
2035,13034,AW00013034,Kelsey Yuan,Kelsey,Yuan,Australia,Single,Female,1954-08-27
2036,13035,AW00013035,Kristy Torres,Kristy,Torres,Australia,Married,Female,1956-05-02
2037,13036,AW00013036,Virginia Subram,Virginia,Subram,Australia,Single,Female,1955-08-03
2038,13037,AW00013037,Terrence Pal,Terrence,Pal,Australia,Married,Male,1961-04-22
2039,13038,AW00013038,Wilson Pais,Wilson,Pais,Australia,Married,Male,1961-01-28
2040,13039,AW00013039,Trisha Ma,Trisha,Ma,United States,Single,Female,1986-02-17
2041,13040,AW00013040,Roy Gonzalez,Roy,Gonzalez,Australia,Married,Male,1973-09-12
2042,13041,AW00013041,Cameron Brown,Cameron,Brown,Australia,Married,Male,1957-05-04
2043,13042,AW00013042,Alison Pal,Alison,Pal,Australia,Married,Female,1957-03-20
2044,13043,AW00013043,Brenda Madan,Brenda,Madan,Australia,Married,Female,1957-10-23
2045,13044,AW00013044,Katrina Jai,Katrina,Jai,Australia,Married,Female,1957-07-22
2046,13045,AW00013045,Anne Gomez,Anne,Gomez,Australia,Married,Female,1969-05-09
2047,13046,AW00013046,Jonathan Rodriguez,Jonathan,Rodriguez,Australia,Married,Male,1958-04-04
2048,13047,AW00013047,Rodney Vazquez,Rodney,Vazquez,Australia,Married,Male,1963-08-30
2049,13048,AW00013048,Alexis Hayes,Alexis,Hayes,Australia,Married,Female,1957-12-24
2050,13049,AW00013049,Autumn Wang,Autumn,Wang,Australia,Married,Female,1959-01-03
2051,13050,AW00013050,Dennis Zeng,Dennis,Zeng,Australia,Married,Male,1959-06-18
2052,13051,AW00013051,Ethan Jones,Ethan,Jones,Australia,Single,Male,1960-05-26
2053,13052,AW00013052,Jared Morris,Jared,Morris,United States,Single,Male,9999-05-10
2054,13053,AW00013053,Vincent Lu,Vincent,Lu,United States,Single,Male,1980-11-12
2055,13054,AW00013054,Bryce Ward,Bryce,Ward,United States,Married,Male,1981-03-16
2056,13055,AW00013055,Patrick Gray,Patrick,Gray,United States,Single,Male,1981-04-17
2057,13056,AW00013056,Morgan Blue,Morgan,Blue,United States,Single,Female,1981-03-22
2058,13057,AW00013057,Destiny Powell,Destiny,Powell,United States,Single,Female,1980-12-18
2059,13058,AW00013058,Ramon Huang,Ramon,Huang,United States,Married,Male,1981-02-12
2060,13059,AW00013059,Keith Deng,Keith,Deng,United States,Married,Male,1980-08-14
2061,13060,AW00013060,Eugene Zhu,Eugene,Zhu,United States,Married,Male,1986-06-05
2062,13061,AW00013061,Ethan Anderson,Ethan,Anderson,United States,Single,Male,1979-11-29
2063,13062,AW00013062,Eduardo Williams,Eduardo,Williams,United States,Single,Male,1980-01-06
2064,13063,AW00013063,Jessica Johnson,Jessica,Johnson,United States,Single,Female,1985-03-10
2065,13064,AW00013064,Dalton Parker,Dalton,Parker,United States,Single,Male,1985-03-13
2066,13065,AW00013065,Morgan Gonzalez,Morgan,Gonzalez,Canada,Single,Female,1979-10-19
2067,13066,AW00013066,Carson Perry,Carson,Perry,United States,Single,Male,1980-03-24
2068,13067,AW00013067,Olivia Garcia,Olivia,Garcia,United States,Single,Female,1980-05-24
2069,13068,AW00013068,Alexandria Morris,Alexandria,Morris,United States,Single,Female,1985-02-14
2070,13069,AW00013069,Adam Green,Adam,Green,United States,Married,Male,1980-02-16
2071,13070,AW00013070,Emma Clark,Emma,Clark,United States,Single,Female,1979-04-17
2072,13071,AW00013071,Thomas Walker,Thomas,Walker,Canada,Married,Male,1978-11-08
2073,13072,AW00013072,Emma Rogers,Emma,Rogers,United States,Single,Female,1984-10-29
2074,13073,AW00013073,Sydney Lopez,Sydney,Lopez,United States,Married,Female,1981-07-11
2075,13074,AW00013074,Grace Hughes,Grace,Hughes,United States,Married,Female,1982-03-12
2076,13075,AW00013075,Kelvin Lin,Kelvin,Lin,Australia,Married,Male,1960-10-08
2077,13076,AW00013076,Craig Munoz,Craig,Munoz,Australia,Single,Male,1960-08-30
2078,13077,AW00013077,Alejandro Goel,Alejandro,Goel,Australia,Single,Male,1967-05-21
2079,13078,AW00013078,Michele Chande,Michele,Chande,Australia,Single,Female,1961-07-21
2080,13079,AW00013079,Edwin Bhat,Edwin,Bhat,Australia,Single,Male,1962-08-26
2081,13080,AW00013080,Denise Mehta,Denise,Mehta,Australia,Single,Female,1968-05-14
2082,13081,AW00013081,Krista Ruiz,Krista,Ruiz,Australia,Single,Female,1962-09-21
2083,13082,AW00013082,Juan Peterson,Juan,Peterson,Australia,Single,Male,1963-08-24
2084,13083,AW00013083,Jordyn Butler,Jordyn,Butler,United States,Single,Female,1978-08-26
2085,13084,AW00013084,Luis Hughes,Luis,Hughes,Canada,Single,Male,1980-04-12
2086,13085,AW00013085,Daniel Harris,Daniel,Harris,United States,Single,Male,1979-09-16
2087,13086,AW00013086,Blake Nelson,Blake,Nelson,United States,Single,Male,1979-11-17
2088,13087,AW00013087,Jeremy Collins,Jeremy,Collins,United States,Single,Male,1980-05-07
2089,13088,AW00013088,Megan Powell,Megan,Powell,United States,Single,Female,1979-08-23
2090,13089,AW00013089,Elizabeth Alexander,Elizabeth,Alexander,Australia,Married,Female,1965-02-28
2091,13090,AW00013090,Wayne Tang,Wayne,Tang,Australia,Single,Male,1964-11-28
2092,13091,AW00013091,Deanna Martin,Deanna,Martin,Australia,Single,Female,1970-08-07
2093,13092,AW00013092,William Walker,William,Walker,United States,Married,Male,1977-10-31
2094,13093,AW00013093,Michelle James,Michelle,James,United States,Single,Female,1963-04-14
2095,13094,AW00013094,Antonio Diaz,Antonio,Diaz,United States,Married,Male,1968-03-19
2096,13095,AW00013095,Jordan Griffin,Jordan,Griffin,Canada,Single,Male,1963-01-21
2097,13096,AW00013096,Jonathan Chen,Jonathan,Chen,Canada,Married,Male,1963-04-19
2098,13097,AW00013097,Dalton Hughes,Dalton,Hughes,United States,Married,Male,1968-05-10
2099,13098,AW00013098,Miguel Russell,Miguel,Russell,United States,Married,Male,1963-04-06
2100,13099,AW00013099,Jay Romero,Jay,Romero,United States,Married,Male,1963-02-01
2101,13100,AW00013100,Jeremy Perez,Jeremy,Perez,United States,Married,Male,1968-07-12
2102,13101,AW00013101,Alex Sanchez,Alex,Sanchez,Canada,Single,Male,1963-04-06
2103,13102,AW00013102,Mariah Bryant,Mariah,Bryant,United States,Single,Female,1963-03-19
2104,13103,AW00013103,Brendan Raji,Brendan,Raji,Australia,Single,Male,1969-01-29
2105,13104,AW00013104,Gregory Becker,Gregory,Becker,Australia,Single,Male,1974-04-08
2106,13105,AW00013105,Whitney Kovár,Whitney,Kovár,Australia,Married,Female,1967-12-30
2107,13106,AW00013106,Ebony Munoz,Ebony,Munoz,Australia,Married,Female,1973-07-04
2108,13107,AW00013107,Mary Nelson,Mary,Nelson,Australia,Married,Female,1968-01-08
2109,13108,AW00013108,Curtis Wang,Curtis,Wang,Australia,Married,Male,1968-06-24
2110,13109,AW00013109,Cheryl Navarro,Cheryl,Navarro,Australia,Married,Female,1973-08-08
2111,13110,AW00013110,Levi Mehta,Levi,Mehta,Australia,Married,Male,1972-12-08
2112,13111,AW00013111,Hannah Butler,Hannah,Butler,Australia,Single,Female,1967-02-13
2113,13112,AW00013112,Bianca Gao,Bianca,Gao,Australia,Single,Female,1978-01-16
2114,13113,AW00013113,Bryant Sanchez,Bryant,Sanchez,Australia,Single,Male,1972-01-11
2115,13114,AW00013114,Claudia Zhang,Claudia,Zhang,Australia,Single,Female,1971-10-29
2116,13115,AW00013115,Clarence Wu,Clarence,Wu,Australia,Single,Male,1983-03-23
2117,13116,AW00013116,Tyrone Diaz,Tyrone,Diaz,Australia,Single,Male,1971-11-05
2118,13117,AW00013117,Evelyn Rodriguez,Evelyn,Rodriguez,Australia,Single,Female,1971-07-11
2119,13118,AW00013118,Sydney Cook,Sydney,Cook,Australia,Married,Female,1966-01-05
2120,13119,AW00013119,Jaclyn Guo,Jaclyn,Guo,Australia,Single,Female,1971-05-10
2121,13120,AW00013120,Levi Weber,Levi,Weber,Australia,Married,Male,1976-07-05
2122,13121,AW00013121,Latasha Jimenez,Latasha,Jimenez,Australia,Married,Female,1976-03-18
2123,13122,AW00013122,Catherine Cox,Catherine,Cox,Australia,Married,Female,1971-01-30
2124,13123,AW00013123,Kelli Raji,Kelli,Raji,Australia,Single,Female,1975-05-01
2125,13124,AW00013124,Marco Vance,Marco,Vance,Australia,Single,Male,1969-08-29
2126,13125,AW00013125,Alejandro Hu,Alejandro,Hu,Australia,Single,Male,1975-07-05
2127,13126,AW00013126,Lydia Suri,Lydia,Suri,Australia,Single,Female,1969-08-03
2128,13127,AW00013127,Shane Fernandez,Shane,Fernandez,Australia,Single,Male,1970-06-09
2129,13128,AW00013128,Colleen West,Colleen,West,Australia,Single,Female,1975-04-20
2130,13129,AW00013129,Joy Ramos,Joy,Ramos,Australia,Single,Female,1969-11-29
2131,13130,AW00013130,Dalton Miller,Dalton,Miller,Australia,Married,Male,1970-10-22
2132,13131,AW00013131,Briana Diaz,Briana,Diaz,Australia,Married,Female,1965-02-28
2133,13132,AW00013132,Casey Vazquez,Casey,Vazquez,Australia,Single,Male,1964-08-20
2134,13133,AW00013133,Devon Kennedy,Devon,Kennedy,Australia,Single,Male,1965-02-15
2135,13134,AW00013134,Sara Morgan,Sara,Morgan,Australia,Single,Female,1939-10-29
2136,13135,AW00013135,Johnny Rai,Johnny,Rai,Australia,Single,Male,1963-01-31
2137,13136,AW00013136,Virginia Martinez,Virginia,Martinez,Australia,Married,Female,1942-05-12
2138,13137,AW00013137,Jacqueline Simmons,Jacqueline,Simmons,Australia,Married,Female,1965-08-08
2139,13138,AW00013138,Teresa Alonso,Teresa,Alonso,Australia,Married,Female,1965-12-09
2140,13139,AW00013139,Carmen Perez,Carmen,Perez,Australia,Single,Female,1967-02-05
2141,13140,AW00013140,Jamie Zhu,Jamie,Zhu,Australia,Married,Female,1958-10-08
2142,13141,AW00013141,Walter Hernandez,Walter,Hernandez,Australia,Married,Male,1959-04-07
2143,13142,AW00013142,Xavier Moore,Xavier,Moore,United States,Married,Male,1980-09-19
2144,13143,AW00013143,Hannah Jackson,Hannah,Jackson,Canada,Married,Female,1980-08-05
2145,13144,AW00013144,Destiny Stewart,Destiny,Stewart,Canada,Single,Female,1982-02-24
2146,13145,AW00013145,Gilbert Xu,Gilbert,Xu,United States,Married,Male,1981-07-21
2147,13146,AW00013146,Gabriella Ramirez,Gabriella,Ramirez,United States,Single,Female,1981-11-12
2148,13147,AW00013147,Cedric Lin,Cedric,Lin,United States,Married,Male,1986-02-20
2149,13148,AW00013148,Tyler Anderson,Tyler,Anderson,Canada,Married,Male,1985-09-29
2150,13149,AW00013149,Linda Ferrier,Linda,Ferrier,Australia,Married,Female,1957-02-14
2151,13150,AW00013150,Lacey Yang,Lacey,Yang,Australia,Single,Female,1942-12-08
2152,13151,AW00013151,Ethan Moore,Ethan,Moore,United States,Single,Male,1984-06-04
2153,13152,AW00013152,Gabrielle Butler,Gabrielle,Butler,United States,Married,Female,1983-08-16
2154,13153,AW00013153,Jack Hill,Jack,Hill,United States,Single,Male,1985-04-16
2155,13154,AW00013154,Aaron Lal,Aaron,Lal,United States,Married,Male,1985-01-18
2156,13155,AW00013155,Jay Gutierrez,Jay,Gutierrez,Australia,Married,Male,1950-04-07
2157,13156,AW00013156,Bradley Lal,Bradley,Lal,Australia,Married,Male,1951-07-03
2158,13157,AW00013157,Heidi Gonzalez,Heidi,Gonzalez,Australia,Married,Female,1945-08-22
2159,13158,AW00013158,Casey Xu,Casey,Xu,Australia,Married,Female,1946-09-11
2160,13159,AW00013159,Roberto Ramos,Roberto,Ramos,Australia,Married,Male,1947-04-13
2161,13160,AW00013160,Willie Xu,Willie,Xu,Australia,Married,Male,1948-08-06
2162,13161,AW00013161,Jose Moore,Jose,Moore,United States,Married,Male,1981-10-22
2163,13162,AW00013162,Nina Nath,Nina,Nath,United States,Single,Female,1981-10-20
2164,13163,AW00013163,Noah Lopez,Noah,Lopez,United States,Married,Male,1981-09-06
2165,13164,AW00013164,Olivia Ward,Olivia,Ward,United States,Single,Female,1981-11-01
2166,13165,AW00013165,Wyatt Walker,Wyatt,Walker,United States,Single,Male,1982-03-21
2167,13166,AW00013166,Kyle Chen,Kyle,Chen,United States,Married,Male,1981-09-10
2168,13167,AW00013167,Mario Tang,Mario,Tang,United States,Single,Male,1980-01-01
2169,13168,AW00013168,Hannah Price,Hannah,Price,United States,Single,Female,1979-09-16
2170,13169,AW00013169,Caleb Griffin,Caleb,Griffin,United States,Single,Male,1977-08-31
2171,13170,AW00013170,Sebastian Reed,Sebastian,Reed,United States,Single,Male,1977-07-07
2172,13171,AW00013171,Catherine Torres,Catherine,Torres,United States,Single,Female,1973-12-06
2173,13172,AW00013172,Isabella Cook,Isabella,Cook,United States,Single,Female,1974-03-18
2174,13173,AW00013173,Dalton Brooks,Dalton,Brooks,United States,Married,Male,1974-03-14
2175,13174,AW00013174,Gabriella Morris,Gabriella,Morris,United States,Single,Female,1973-11-01
2176,13175,AW00013175,Noah Smith,Noah,Smith,Canada,Married,Male,1973-08-09
2177,13176,AW00013176,Kurt Chander,Kurt,Chander,United States,Single,Male,1973-02-28
2178,13177,AW00013177,Taylor Rogers,Taylor,Rogers,United States,Single,Female,1968-08-26
2179,13178,AW00013178,Megan Gray,Megan,Gray,United States,Single,Female,1968-10-15
2180,13179,AW00013179,Adrian Sanchez,Adrian,Sanchez,Canada,Married,Male,1947-12-17
2181,13180,AW00013180,Leslie Sanz,Leslie,Sanz,United States,Married,Female,1947-08-22
2182,13181,AW00013181,Brian Morgan,Brian,Morgan,United States,Married,Male,1948-06-21
2183,13182,AW00013182,Jeremy Bennett,Jeremy,Bennett,United States,Married,Male,1953-11-14
2184,13183,AW00013183,Christian Jenkins,Christian,Jenkins,United States,Married,Male,1948-01-18
2185,13184,AW00013184,Miguel Perez,Miguel,Perez,United States,Married,Male,1953-08-23
2186,13185,AW00013185,William Lee,William,Lee,Canada,Married,Male,1948-06-26
2187,13186,AW00013186,Marcus Sanders,Marcus,Sanders,United States,Married,Male,1948-05-23
2188,13187,AW00013187,Evan Wright,Evan,Wright,United States,Married,Male,1948-02-14
2189,13188,AW00013188,Anthony Davis,Anthony,Davis,United States,Married,Male,1947-07-20
2190,13189,AW00013189,Gloria Romero,Gloria,Romero,United States,Single,Female,1953-03-31
2191,13190,AW00013190,Jonathan Diaz,Jonathan,Diaz,United States,Single,Male,1947-08-09
2192,13191,AW00013191,Emma Rodriguez,Emma,Rodriguez,United States,Married,Female,1954-07-14
2193,13192,AW00013192,Hunter Martinez,Hunter,Martinez,United States,Married,Male,1948-09-12
2194,13193,AW00013193,Kevin Evans,Kevin,Evans,United States,Married,Male,1948-11-05
2195,13194,AW00013194,Kevin Carter,Kevin,Carter,United States,Married,Male,1949-02-23
2196,13195,AW00013195,Aaron Perry,Aaron,Perry,United States,Married,Male,1960-05-23
2197,13196,AW00013196,Kimberly Sanders,Kimberly,Sanders,United States,Married,Female,1954-10-29
2198,13197,AW00013197,Katherine Smith,Katherine,Smith,Canada,Married,Female,1949-06-25
2199,13198,AW00013198,Cindy Gray,Cindy,Gray,Canada,Married,Female,1949-04-14
2200,13199,AW00013199,Timothy Stewart,Timothy,Stewart,Canada,Single,Male,1948-12-22
2201,13200,AW00013200,Jessica Miller,Jessica,Miller,United States,Married,Female,1949-01-06
2202,13201,AW00013201,Nicholas Davis,Nicholas,Davis,Canada,Single,Male,1950-02-20
2203,13202,AW00013202,Natasha Romero,Natasha,Romero,United States,Single,Female,1949-10-17
2204,13203,AW00013203,Bailey Bell,Bailey,Bell,United States,Single,Female,1949-10-10
2205,13204,AW00013204,Savannah Parker,Savannah,Parker,United States,Single,Female,1955-08-04
2206,13205,AW00013205,Jerome Torres,Jerome,Torres,United States,Married,Male,1950-02-06
2207,13206,AW00013206,Emily Flores,Emily,Flores,Canada,Single,Female,1956-06-18
2208,13207,AW00013207,Kenneth Rai,Kenneth,Rai,United States,Married,Male,1956-10-07
2209,13208,AW00013208,Cassidy Bryant,Cassidy,Bryant,United States,Single,Female,1951-04-01
2210,13209,AW00013209,Alexandria Bailey,Alexandria,Bailey,Canada,Married,Female,1951-01-14
2211,13210,AW00013210,Ethan Simmons,Ethan,Simmons,United States,Married,Male,1950-11-24
2212,13211,AW00013211,James Jai,James,Jai,United States,Married,Male,1951-06-11
2213,13212,AW00013212,Logan Phillips,Logan,Phillips,United States,Married,Male,1951-02-07
2214,13213,AW00013213,Courtney King,Courtney,King,United States,Married,Female,1951-08-30
2215,13214,AW00013214,Elijah Adams,Elijah,Adams,United States,Married,Male,1952-06-19
2216,13215,AW00013215,Colleen Sharma,Colleen,Sharma,United States,Married,Female,1951-10-29
2217,13216,AW00013216,Mary Mitchell,Mary,Mitchell,United States,Married,Female,1952-03-14
2218,13217,AW00013217,Julian Alexander,Julian,Alexander,Canada,Single,Male,1957-04-22
2219,13218,AW00013218,Melissa Bryant,Melissa,Bryant,United States,Married,Female,1951-07-28
2220,13219,AW00013219,Rafael Shan,Rafael,Shan,United States,Married,Male,1951-08-22
2221,13220,AW00013220,Isabella Hernandez,Isabella,Hernandez,United States,Married,Female,1952-01-25
2222,13221,AW00013221,Madeline Hall,Madeline,Hall,United States,Married,Female,1952-06-04
